TmStamp,RecNum,CO2_50_low,CO2_50_hi,CO2_50_tempC,CO2_70_low,CO2_70_hi,CO2_70_tempC
2020-06-14 22:30:00.0000000,8287,-17.719999,-2340.5857,-20.0,-1.6000001E-2,-0.17519267,-20.0
2020-06-14 22:45:00.0000000,8288,-17.530001,-2360.064,-20.0,-1.6000001E-2,-0.17305787,-20.0
2020-06-14 23:00:00.0000000,8289,-17.4,-2377.7654,-20.0,-1.6000001E-2,-0.17156149,-20.0
2020-06-14 23:15:00.0000000,8290,-17.190001,-2394.6873,-20.0,-1.6000001E-2,-0.17366423,-20.0
2020-06-14 23:30:00.0000000,8291,-17.040001,-2414.7742,-20.0,-0.015,-0.16801794,-20.0
2020-06-14 23:45:00.0000000,8292,-16.719999,-2437.7134,-20.0,-1.6000001E-2,-0.16807891,-20.0
2020-06-15 00:00:00.0000000,8293,-16.459999,-2459.9241,-20.0,-1.6000001E-2,-0.16826941,-20.0
2020-06-15 00:15:00.0000000,8294,-16.360001,-2482.5015,-20.0,-1.6000001E-2,-0.16837922,-20.0
2020-06-15 00:30:00.0000000,8295,-16.200001,-2498.6746,-20.0,-1.6000001E-2,-0.16893135,-20.0
2020-06-15 00:45:00.0000000,8296,-16.09,-2514.8,-20.0,-1.6000001E-2,-0.17149916,-20.0
2020-06-15 01:00:00.0000000,8297,-15.73,-2527.2905,-20.0,-1.6000001E-2,-0.17245929,-20.0
2020-06-15 01:15:00.0000000,8298,-15.56,-2537.7588,-20.0,-1.6000001E-2,-0.17060706,-20.0
2020-06-15 01:30:00.0000000,8299,-15.47,-2545.5671,-20.0,-1.6000001E-2,-0.17185162,-20.0
2020-06-15 01:45:00.0000000,8300,-15.33,-2558.8787,-20.0,-1.6000001E-2,-0.17224325,-20.0
2020-06-15 02:00:00.0000000,8301,-15.1,-2580.1951,-20.0,-1.6000001E-2,-0.17334816,-20.0
2020-06-15 02:15:00.0000000,8302,-14.81,-2603.731,-20.0,-1.6000001E-2,-0.17272736,-20.0
2020-06-15 02:30:00.0000000,8303,-14.52,-2629.6953,-20.0,-1.6000001E-2,-0.1722094,-20.0
2020-06-15 02:45:00.0000000,8304,-14.33,-2644.97,-20.0,-1.6000001E-2,-0.16873547,-20.0
2020-06-15 03:00:00.0000000,8305,-14.25,-2659.8306,-20.0,-1.6000001E-2,-0.17236796,-20.0
2020-06-15 03:15:00.0000000,8306,-14.16,-2665.8767,-20.0,-1.6000001E-2,-0.17623082,-20.0
2020-06-15 03:30:00.0000000,8307,-14.05,-2671.1865,-20.0,-1.6000001E-2,-0.17604619,-20.0
2020-06-15 03:45:00.0000000,8308,-14.03,-2674.5317,-20.0,-1.6000001E-2,-0.17591313,-20.0
2020-06-15 04:00:00.0000000,8309,-14.07,-2679.49,-20.0,-1.6000001E-2,-0.17637953,-20.0
2020-06-15 04:15:00.0000000,8310,-14.24,-2680.7498,-20.0,-1.6000001E-2,-0.17822054,-20.0
2020-06-15 04:30:00.0000000,8311,-14.22,-2681.988,-20.0,-1.6000001E-2,-0.17425223,-20.0
2020-06-15 04:45:00.0000000,8312,-14.26,-2683.106,-20.0,-1.7000001E-2,-0.17881982,-20.0
2020-06-15 05:00:00.0000000,8313,-14.17,-2689.1279,-20.0,-1.6000001E-2,-0.1774282,-20.0
2020-06-15 05:15:00.0000000,8314,-13.97,-2693.738,-20.0,-1.7000001E-2,-0.17660038,-20.0
2020-06-15 05:30:00.0000000,8315,-13.87,-2697.4243,-20.0,-1.6000001E-2,-0.17574616,-20.0
2020-06-15 05:45:00.0000000,8316,-13.91,-2697.1357,-20.0,-1.7000001E-2,-0.17980316,-20.0
2020-06-15 06:00:00.0000000,8317,-13.92,-2696.4683,-20.0,-1.6000001E-2,-0.17833106,-20.0
2020-06-15 06:15:00.0000000,8318,-13.9,-2694.5007,-20.0,-1.6000001E-2,-0.17924327,-20.0
2020-06-15 06:30:00.0000000,8319,-14.0,-2692.9739,-20.0,-1.6000001E-2,-0.17852996,-20.0
2020-06-15 06:45:00.0000000,8320,-14.01,-2697.7212,-20.0,-1.7000001E-2,-0.17998426,-20.0
2020-06-15 07:00:00.0000000,8321,-13.91,-2702.3188,-20.0,-1.7000001E-2,-0.18108158,-20.0
2020-06-15 07:15:00.0000000,8322,-13.89,-2707.8069,-20.0,-1.7000001E-2,-0.17964549,-20.0
2020-06-15 07:30:00.0000000,8323,-13.83,-2710.8931,-20.0,-1.7000001E-2,-0.1778525,-20.0
2020-06-15 07:45:00.0000000,8324,-13.81,-2715.1189,-20.0,-1.7000001E-2,-0.17961012,-20.0
2020-06-15 08:00:00.0000000,8325,-13.82,-2718.6797,-20.0,-1.7000001E-2,-0.17761238,-20.0
2020-06-15 08:15:00.0000000,8326,-13.78,-2716.2358,-20.0,-1.7000001E-2,-0.17797296,-20.0
2020-06-15 08:30:00.0000000,8327,-13.82,-2714.0364,-20.0,-1.7000001E-2,-0.17975183,-20.0
2020-06-15 08:45:00.0000000,8328,-13.91,-2714.6899,-20.0,-1.7000001E-2,-0.18096091,-20.0
2020-06-15 09:00:00.0000000,8329,-13.81,-2718.2498,-20.0,-1.7000001E-2,-0.18048654,-20.0
2020-06-15 09:15:00.0000000,8330,-13.78,-2728.186,-20.0,-1.7000001E-2,-0.17864427,-20.0
2020-06-15 09:30:00.0000000,8331,-13.67,-2737.895,-20.0,-1.7000001E-2,-0.17719607,-20.0
2020-06-15 09:45:00.0000000,8332,-13.63,-2741.2107,-20.0,-1.7000001E-2,-0.17774433,-20.0
2020-06-15 10:00:00.0000000,8333,-13.51,-2748.0686,-20.0,-1.7000001E-2,-0.17914279,-20.0
2020-06-15 10:15:00.0000000,8334,-13.55,-2752.1372,-20.0,-1.7000001E-2,-0.180803,-20.0
2020-06-15 10:30:00.0000000,8335,-13.5,-2759.4873,-20.0,-1.6000001E-2,-0.17869183,-20.0
2020-06-15 10:45:00.0000000,8336,-13.39,-2762.1416,-20.0,-1.7000001E-2,-0.17804728,-20.0
2020-06-15 11:00:00.0000000,8337,-13.43,-2766.3386,-20.0,-1.7000001E-2,-0.17625262,-20.0
2020-06-15 11:15:00.0000000,8338,-13.48,-2764.1379,-20.0,-1.7000001E-2,-0.17936166,-20.0
2020-06-15 11:30:00.0000000,8339,-13.56,-2761.8242,-20.0,-1.7000001E-2,-0.17884345,-20.0
2020-06-15 11:45:00.0000000,8340,-13.58,-2750.396,-20.0,-1.7000001E-2,-0.17826268,-20.0
2020-06-15 12:00:00.0000000,8341,-13.73,-2743.9695,-20.0,-1.6000001E-2,-0.17814165,-20.0
2020-06-15 12:15:00.0000000,8342,-13.79,-2732.5474,-20.0,-1.7000001E-2,-0.1787539,-20.0
2020-06-15 12:30:00.0000000,8343,-13.97,-2714.5378,-20.0,-1.7000001E-2,-0.17810558,-20.0
2020-06-15 12:45:00.0000000,8344,-14.19,-2694.813,-20.0,-1.7000001E-2,-0.18011816,-20.0
2020-06-15 13:00:00.0000000,8345,-14.47,-2663.387,-20.0,-1.7000001E-2,-0.17860463,-20.0
2020-06-15 13:15:00.0000000,8346,-14.88,-2628.9407,-20.0,-1.7000001E-2,-0.17892389,-20.0
2020-06-15 13:30:00.0000000,8347,-15.32,-2585.8093,-20.0,-1.7000001E-2,-0.18074034,-20.0
2020-06-15 13:45:00.0000000,8348,-15.82,-2546.0928,-20.0,-1.7000001E-2,-0.17957252,-20.0
2020-06-15 14:00:00.0000000,8349,-16.33,-2506.0947,-20.0,-1.7000001E-2,-0.18096451,-20.0
2020-06-15 14:15:00.0000000,8350,-16.74,-2468.6697,-20.0,-1.7000001E-2,-0.1781978,-20.0
2020-06-15 14:30:00.0000000,8351,-17.110001,-2434.5825,-20.0,-1.7000001E-2,-0.17854786,-20.0
2020-06-15 14:45:00.0000000,8352,-17.5,-2405.3042,-20.0,-1.7000001E-2,-0.17565635,-20.0
2020-06-15 15:00:00.0000000,8353,-17.92,-2378.0393,-20.0,-1.7000001E-2,-0.17900112,-20.0
2020-06-15 15:15:00.0000000,8354,-18.309999,-2347.0952,-20.0,-1.6000001E-2,-0.17670442,-20.0
2020-06-15 15:30:00.0000000,8355,-18.790001,-2309.3074,-20.0,-1.6000001E-2,-0.17785069,-20.0
2020-06-15 15:45:00.0000000,8356,-19.360001,-2269.658,-20.0,-1.7000001E-2,-0.17645942,-20.0
2020-06-15 16:00:00.0000000,8357,-19.92,-2229.5754,-20.0,-1.7000001E-2,-0.17698422,-20.0
2020-06-15 16:15:00.0000000,8358,-20.459999,-2193.7087,-20.0,-1.7000001E-2,-0.17827803,-20.0
2020-06-15 16:30:00.0000000,8359,-21.07,-2156.2595,-20.0,-1.7000001E-2,-0.17478363,-20.0
2020-06-15 16:45:00.0000000,8360,-21.67,-2118.0637,-20.0,-1.7000001E-2,-0.17769711,-20.0
2020-06-15 17:00:00.0000000,8361,-22.200001,-2081.6807,-20.0,-1.6000001E-2,-0.17603818,-20.0
2020-06-15 17:15:00.0000000,8362,-22.870001,-2041.3781,-20.0,-1.6000001E-2,-0.17684437,-20.0
2020-06-15 17:30:00.0000000,8363,-23.51,-2006.5112,-20.0,-1.6000001E-2,-0.1786284,-20.0
2020-06-15 17:45:00.0000000,8364,-23.9,-1985.7896,-20.0,-1.7000001E-2,-0.17369975,-20.0
2020-06-15 18:00:00.0000000,8365,-24.129999,-1976.134,-20.0,-1.6000001E-2,-0.17677703,-20.0
2020-06-15 18:15:00.0000000,8366,-24.370001,-1969.6353,-20.0,-1.7000001E-2,-0.17276314,-20.0
2020-06-15 18:30:00.0000000,8367,-24.700001,-1959.8236,-20.0,-1.6000001E-2,-0.17590505,-20.0
2020-06-15 18:45:00.0000000,8368,-25.16,-1950.6521,-20.0,-1.6000001E-2,-0.17712612,-20.0
2020-06-15 19:00:00.0000000,8369,-25.4,-1943.8737,-20.0,-1.6000001E-2,-0.17222007,-20.0
2020-06-15 19:15:00.0000000,8370,-25.450001,-1938.8351,-20.0,-1.6000001E-2,-0.17060541,-20.0
2020-06-15 19:30:00.0000000,8371,-25.6,-1936.244,-20.0,-1.6000001E-2,-0.17512126,-20.0
2020-06-15 19:45:00.0000000,8372,-25.6,-1941.9403,-20.0,-1.6000001E-2,-0.17156848,-20.0
2020-06-15 20:00:00.0000000,8373,-25.309999,-1961.2499,-20.0,-1.6000001E-2,-0.17328244,-20.0
2020-06-15 20:15:00.0000000,8374,-24.98,-1982.576,-20.0,-1.6000001E-2,-0.17182989,-20.0
2020-06-15 20:30:00.0000000,8375,-24.77,-1997.1228,-20.0,-1.6000001E-2,-0.17068543,-20.0
2020-06-15 20:45:00.0000000,8376,-24.6,-2008.0634,-20.0,-1.6000001E-2,-0.17315564,-20.0
2020-06-15 21:00:00.0000000,8377,-24.75,-2000.3977,-20.0,-1.6000001E-2,-0.17268053,-20.0
2020-06-15 21:15:00.0000000,8378,-25.049999,-1984.7999,-20.0,-1.6000001E-2,-0.17479485,-20.0
2020-06-15 21:30:00.0000000,8379,-25.200001,-1978.552,-20.0,-1.6000001E-2,-0.17350656,-20.0
2020-06-15 21:45:00.0000000,8380,-25.17,-1981.861,-20.0,-1.6000001E-2,-0.17384575,-20.0
2020-06-15 22:00:00.0000000,8381,-25.09,-1990.7791,-20.0,-1.6000001E-2,-0.17344341,-20.0
2020-06-15 22:15:00.0000000,8382,-24.99,-1997.1232,-20.0,-1.6000001E-2,-0.17315079,-20.0
2020-06-15 22:30:00.0000000,8383,-24.879999,-2005.9386,-20.0,-1.6000001E-2,-0.17392772,-20.0
2020-06-15 22:45:00.0000000,8384,-24.809999,-2013.5691,-20.0,-1.6000001E-2,-0.17541851,-20.0
2020-06-15 23:00:00.0000000,8385,-24.66,-2024.9839,-20.0,-1.6000001E-2,-0.17199048,-20.0
2020-06-15 23:15:00.0000000,8386,-24.49,-2040.074,-20.0,-1.6000001E-2,-0.17193565,-20.0
2020-06-15 23:30:00.0000000,8387,-24.120001,-2058.9521,-20.0,-1.6000001E-2,-0.17219053,-20.0
2020-06-15 23:45:00.0000000,8388,-23.780001,-2082.3733,-20.0,-1.6000001E-2,-0.17257933,-20.0
2020-06-16 00:00:00.0000000,8389,-23.440001,-2104.3435,-20.0,-1.6000001E-2,-0.17424342,-20.0
2020-06-16 00:15:00.0000000,8390,-23.01,-2128.4507,-20.0,-1.6000001E-2,-0.1732052,-20.0
2020-06-16 00:30:00.0000000,8391,-22.59,-2157.3987,-20.0,-1.6000001E-2,-0.17256096,-20.0
2020-06-16 00:45:00.0000000,8392,-22.290001,-2187.1438,-20.0,-1.6000001E-2,-0.17800733,-20.0
2020-06-16 01:00:00.0000000,8393,-21.530001,-2222.4893,-20.0,-1.6000001E-2,-0.17542076,-20.0
2020-06-16 01:15:00.0000000,8394,-20.84,-2267.0474,-20.0,-1.6000001E-2,-0.17731853,-20.0
2020-06-16 01:30:00.0000000,8395,-20.110001,-2321.1431,-20.0,-1.6000001E-2,-0.17372255,-20.0
2020-06-16 01:45:00.0000000,8396,-19.34,-2374.2263,-20.0,-1.6000001E-2,-0.17496523,-20.0
2020-06-16 02:00:00.0000000,8397,-18.59,-2422.9382,-20.0,-1.6000001E-2,-0.17426427,-20.0
2020-06-16 02:15:00.0000000,8398,-17.959999,-2471.5317,-20.0,-1.6000001E-2,-0.17732011,-20.0
2020-06-16 02:30:00.0000000,8399,-17.41,-2511.2693,-20.0,-1.6000001E-2,-0.17890076,-20.0
2020-06-16 02:45:00.0000000,8400,-16.9,-2549.3943,-20.0,-1.6000001E-2,-0.17529197,-20.0
2020-06-16 03:00:00.0000000,8401,-16.389999,-2587.6086,-20.0,-1.6000001E-2,-0.17608272,-20.0
2020-06-16 03:15:00.0000000,8402,-15.93,-2623.2344,-20.0,-1.7000001E-2,-0.17844151,-20.0
2020-06-16 03:30:00.0000000,8403,-15.57,-2654.8423,-20.0,-1.7000001E-2,-0.1785221,-20.0
2020-06-16 03:45:00.0000000,8404,-15.25,-2681.6841,-20.0,-1.7000001E-2,-0.17674385,-20.0
2020-06-16 04:00:00.0000000,8405,-14.89,-2709.8557,-20.0,-1.7000001E-2,-0.1798034,-20.0
2020-06-16 04:15:00.0000000,8406,-14.55,-2738.8894,-20.0,-1.7000001E-2,-0.17725293,-20.0
2020-06-16 04:30:00.0000000,8407,-14.22,-2766.5178,-20.0,-1.6000001E-2,-0.18075202,-20.0
2020-06-16 04:45:00.0000000,8408,-13.88,-2790.4294,-20.0,-1.6000001E-2,-0.17852442,-20.0
2020-06-16 05:00:00.0000000,8409,-13.68,-2811.1292,-20.0,-1.7000001E-2,-0.17768112,-20.0
2020-06-16 05:15:00.0000000,8410,-13.51,-2833.9136,-20.0,-1.7000001E-2,-0.17657119,-20.0
2020-06-16 05:30:00.0000000,8411,-13.27,-2854.2798,-20.0,-1.6000001E-2,-0.1771837,-20.0
2020-06-16 05:45:00.0000000,8412,-13.05,-2876.135,-20.0,-1.7000001E-2,-0.17853886,-20.0
2020-06-16 06:00:00.0000000,8413,1397.0,1794.2499,-0.861,3619.0,36182.133,-1.035
2020-06-16 06:15:00.0000000,8414,2279.0,6576.5405,13.68,6027.0,52857.211,13.33
2020-06-16 06:30:00.0000000,8415,1755.0,3419.8623,14.36,6018.0,26282.928,13.75
2020-06-16 06:45:00.0000000,8416,1600.0,2495.1641,14.49,6018.0,20964.381,13.93
2020-06-16 07:00:00.0000000,8417,1673.0,2687.3518,14.58,6018.0,23186.41,14.01
2020-06-16 07:15:00.0000000,8418,1765.0,3192.2795,14.59,6017.0,26001.803,14.15
2020-06-16 07:30:00.0000000,8419,1743.0,3133.3621,14.81,6018.0,25016.076,14.17
2020-06-16 07:45:00.0000000,8420,1680.0,2871.0847,14.56,6028.0,23034.195,14.11
2020-06-16 08:00:00.0000000,8421,1650.0,2705.1768,14.53,6028.0,22050.389,14.06
2020-06-16 08:15:00.0000000,8422,1646.0,2639.521,14.57,6028.0,21860.104,14.03
2020-06-16 08:30:00.0000000,8423,1644.0,2632.6724,14.83,6028.0,21591.186,14.02
2020-06-16 08:45:00.0000000,8424,1637.0,2588.0869,14.88,6020.0,21310.41,13.99
2020-06-16 09:00:00.0000000,8425,1646.0,2626.0391,14.85,6018.0,21396.121,14.12
2020-06-16 09:15:00.0000000,8426,1663.0,2692.2581,14.97,6018.0,21829.615,14.22
2020-06-16 09:30:00.0000000,8427,1673.0,2820.7534,14.84,6017.0,22026.512,14.21
2020-06-16 09:45:00.0000000,8428,1642.0,2671.6365,14.79,6016.0,21068.248,14.26
2020-06-16 10:00:00.0000000,8429,1645.0,2652.5139,14.67,6028.0,21028.869,14.24
2020-06-16 10:15:00.0000000,8430,1659.0,2679.8455,14.71,6028.0,21497.795,14.15
2020-06-16 10:30:00.0000000,8431,1679.0,2691.698,14.84,6028.0,22060.062,14.06
2020-06-16 10:45:00.0000000,8432,1686.0,2775.665,14.98,6028.0,22228.777,14.04
2020-06-16 11:00:00.0000000,8433,1691.0,2808.762,14.99,6022.0,22352.727,14.11
2020-06-16 11:15:00.0000000,8434,1686.0,2765.5867,15.01,6018.0,22247.898,14.08
2020-06-16 11:30:00.0000000,8435,1703.0,2914.4194,15.06,6017.0,22767.006,14.21
2020-06-16 11:45:00.0000000,8436,1714.0,2943.9146,14.83,6017.0,23309.428,14.31
2020-06-16 12:00:00.0000000,8437,1720.0,2979.8711,14.69,6015.0,23711.16,14.26
2020-06-16 12:15:00.0000000,8438,1719.0,2986.6665,14.64,6026.0,24004.93,14.26
2020-06-16 12:30:00.0000000,8439,1716.0,2952.6064,14.67,6028.0,24217.031,14.19
2020-06-16 12:45:00.0000000,8440,1711.0,2897.0403,14.72,6028.0,24378.729,14.15
2020-06-16 13:00:00.0000000,8441,1701.0,2908.428,14.8,6028.0,24500.012,14.08
2020-06-16 13:15:00.0000000,8442,1687.0,2862.7131,14.86,6024.0,24558.967,14.07
2020-06-16 13:30:00.0000000,8443,1670.0,2797.8718,14.86,6018.0,24491.455,14.17
2020-06-16 13:45:00.0000000,8444,468.89999,-258.85211,-11.88,1404.0,5720.3091,-12.06
2020-06-16 14:00:00.0000000,8445,19.870001,-2393.4802,-20.0,-4.0000002E-3,-5.3725883E-2,-20.0
2020-06-16 14:15:00.0000000,8446,8.3900003,-2423.3003,-20.0,-6.0000001E-3,-7.8662992E-2,-20.0
2020-06-16 14:30:00.0000000,8447,2.447,-2406.7537,-20.0,-8.0000004E-3,-9.8941132E-2,-20.0
2020-06-16 14:45:00.0000000,8448,-1.263,-2364.8291,-20.0,-8.9999996E-3,-0.10846182,-20.0
2020-06-16 15:00:00.0000000,8449,-4.006,-2316.457,-20.0,-9.9999998E-3,-0.11527938,-20.0
2020-06-16 15:15:00.0000000,8450,-6.3460002,-2277.1067,-20.0,-9.9999998E-3,-0.12315192,-20.0
2020-06-16 15:30:00.0000000,8451,-8.3999996,-2251.8794,-20.0,-0.011,-0.12427456,-20.0
2020-06-16 15:45:00.0000000,8452,-10.12,-2239.5667,-20.0,-0.011,-0.12751713,-20.0
2020-06-16 16:00:00.0000000,8453,-11.54,-2235.8059,-20.0,-0.012,-0.13170411,-20.0
2020-06-16 16:15:00.0000000,8454,-12.6,-2233.6748,-20.0,-0.012,-0.13277785,-20.0
2020-06-16 16:30:00.0000000,8455,-13.66,-2209.9934,-20.0,-0.012,-0.14194006,-20.0
2020-06-16 16:45:00.0000000,8456,-14.76,-2166.0647,-20.0,-0.013,-0.1405213,-20.0
2020-06-16 17:00:00.0000000,8457,-15.79,-2126.2754,-20.0,-0.013,-0.14399391,-20.0
2020-06-16 17:15:00.0000000,8458,-16.74,-2097.21,-20.0,-0.013,-0.14411649,-20.0
2020-06-16 17:30:00.0000000,8459,-17.629999,-2071.0142,-20.0,-0.014,-0.14705379,-20.0
2020-06-16 17:45:00.0000000,8460,-18.52,-2052.196,-20.0,-0.014,-0.1483095,-20.0
2020-06-16 18:00:00.0000000,8461,-19.360001,-2024.3026,-20.0,-0.014,-0.14861904,-20.0
2020-06-16 18:15:00.0000000,8462,-20.23,-1988.998,-20.0,-0.014,-0.15179637,-20.0
2020-06-16 18:30:00.0000000,8463,-21.15,-1953.2773,-20.0,-0.014,-0.15337858,-20.0
2020-06-16 18:45:00.0000000,8464,-21.91,-1928.5941,-20.0,-0.014,-0.15445924,-20.0
2020-06-16 19:00:00.0000000,8465,-22.33,-1922.5034,-20.0,-0.015,-0.15707722,-20.0
2020-06-16 19:15:00.0000000,8466,-22.809999,-1919.6832,-20.0,-0.014,-0.15602079,-20.0
2020-06-16 19:30:00.0000000,8467,-23.139999,-1920.9227,-20.0,-0.014,-0.16133356,-20.0
2020-06-16 19:45:00.0000000,8468,-23.440001,-1917.0157,-20.0,-0.015,-0.15964416,-20.0
2020-06-16 20:00:00.0000000,8469,-23.82,-1910.4222,-20.0,-0.015,-0.15915675,-20.0
2020-06-16 20:15:00.0000000,8470,-24.120001,-1901.5621,-20.0,-0.015,-0.16348907,-20.0
2020-06-16 20:30:00.0000000,8471,-24.49,-1891.7333,-20.0,-0.015,-0.16125114,-20.0
2020-06-16 20:45:00.0000000,8472,-24.780001,-1879.4802,-20.0,-0.015,-0.16234154,-20.0
2020-06-16 21:00:00.0000000,8473,-25.209999,-1867.9688,-20.0,-0.015,-0.16396968,-20.0
2020-06-16 21:15:00.0000000,8474,-25.49,-1857.3988,-20.0,-1.6000001E-2,-0.16762857,-20.0
2020-06-16 21:30:00.0000000,8475,-25.73,-1855.063,-20.0,-1.6000001E-2,-0.16715826,-20.0
2020-06-16 21:45:00.0000000,8476,-25.799999,-1863.1954,-20.0,-1.6000001E-2,-0.16780648,-20.0
2020-06-16 22:00:00.0000000,8477,-25.74,-1874.7719,-20.0,-1.6000001E-2,-0.16876008,-20.0
2020-06-16 22:15:00.0000000,8478,-25.639999,-1889.531,-20.0,-1.6000001E-2,-0.16772442,-20.0
2020-06-16 22:30:00.0000000,8479,-25.379999,-1906.972,-20.0,-1.6000001E-2,-0.16736959,-20.0
2020-06-16 22:45:00.0000000,8480,-25.219999,-1925.9419,-20.0,-1.6000001E-2,-0.17042838,-20.0
2020-06-16 23:00:00.0000000,8481,-24.98,-1944.8141,-20.0,-0.015,-0.16696891,-20.0
2020-06-16 23:15:00.0000000,8482,-24.709999,-1968.0092,-20.0,-0.015,-0.16638976,-20.0
2020-06-16 23:30:00.0000000,8483,-24.389999,-1991.5098,-20.0,-0.015,-0.16812041,-20.0
2020-06-16 23:45:00.0000000,8484,-24.059999,-2015.2738,-20.0,-0.015,-0.16889797,-20.0
2020-06-17 00:00:00.0000000,8485,-23.74,-2041.5448,-20.0,-0.015,-0.16284451,-20.0
2020-06-17 00:15:00.0000000,8486,-23.26,-2069.5442,-20.0,-0.015,-0.16083306,-20.0
2020-06-17 00:30:00.0000000,8487,-22.790001,-2097.552,-20.0,-0.015,-0.16272178,-20.0
2020-06-17 00:45:00.0000000,8488,-22.41,-2130.4006,-20.0,-0.015,-0.16525327,-20.0
2020-06-17 01:00:00.0000000,8489,-21.879999,-2162.1794,-20.0,-0.015,-0.16578709,-20.0
2020-06-17 01:15:00.0000000,8490,-21.280001,-2200.8035,-20.0,-0.015,-0.16645351,-20.0
2020-06-17 01:30:00.0000000,8491,-20.549999,-2248.3464,-20.0,-0.015,-0.16376497,-20.0
2020-06-17 01:45:00.0000000,8492,-19.77,-2303.9363,-20.0,-0.015,-0.16058017,-20.0
2020-06-17 02:00:00.0000000,8493,-19.07,-2356.3918,-20.0,-0.015,-0.16793084,-20.0
2020-06-17 02:15:00.0000000,8494,-18.42,-2404.1375,-20.0,-0.015,-0.16563772,-20.0
2020-06-17 02:30:00.0000000,8495,-17.77,-2445.3035,-20.0,-0.015,-0.16707191,-20.0
2020-06-17 02:45:00.0000000,8496,-17.32,-2481.4805,-20.0,-1.6000001E-2,-0.16653533,-20.0
2020-06-17 03:00:00.0000000,8497,-16.889999,-2514.8523,-20.0,-0.015,-0.16687687,-20.0
2020-06-17 03:15:00.0000000,8498,-16.450001,-2547.4424,-20.0,-0.015,-0.16641164,-20.0
2020-06-17 03:30:00.0000000,8499,-16.09,-2578.8442,-20.0,-1.6000001E-2,-0.17126116,-20.0
2020-06-17 03:45:00.0000000,8500,-15.76,-2602.1826,-20.0,-0.015,-0.16822581,-20.0
2020-06-17 04:00:00.0000000,8501,-15.52,-2623.957,-20.0,-0.015,-0.16950648,-20.0
2020-06-17 04:15:00.0000000,8502,-15.27,-2643.9231,-20.0,-0.015,-0.16918243,-20.0
2020-06-17 04:30:00.0000000,8503,-15.02,-2667.5317,-20.0,-1.6000001E-2,-0.17272598,-20.0
2020-06-17 04:45:00.0000000,8504,-14.86,-2686.8718,-20.0,-0.015,-0.16696833,-20.0
2020-06-17 05:00:00.0000000,8505,-14.67,-2703.5994,-20.0,-1.6000001E-2,-0.17135271,-20.0
2020-06-17 05:15:00.0000000,8506,-14.49,-2721.0122,-20.0,-1.6000001E-2,-0.17105311,-20.0
2020-06-17 05:30:00.0000000,8507,-14.26,-2738.408,-20.0,-1.6000001E-2,-0.17106874,-20.0
2020-06-17 05:45:00.0000000,8508,-14.11,-2753.2483,-20.0,-1.6000001E-2,-0.17304063,-20.0
2020-06-17 06:00:00.0000000,8509,-14.0,-2767.7439,-20.0,-1.6000001E-2,-0.16918917,-20.0
2020-06-17 06:15:00.0000000,8510,-13.84,-2777.9905,-20.0,-1.6000001E-2,-0.17291829,-20.0
2020-06-17 06:30:00.0000000,8511,-13.74,-2789.3428,-20.0,-1.6000001E-2,-0.17245698,-20.0
2020-06-17 06:45:00.0000000,8512,-13.59,-2800.5239,-20.0,-1.6000001E-2,-0.17327572,-20.0
2020-06-17 07:00:00.0000000,8513,47.02,-2779.6907,-18.959999,204.89999,2041.2107,-18.969999
2020-06-17 07:15:00.0000000,8514,2367.0,5980.3184,12.85,6016.0,60172.207,12.03
2020-06-17 07:30:00.0000000,8515,2369.0,7079.2485,13.9,6027.0,59226.082,13.73
2020-06-17 07:45:00.0000000,8516,1945.0,4592.7451,14.21,6028.0,34385.258,13.81
2020-06-17 08:00:00.0000000,8517,1721.0,3145.1614,14.42,6028.0,25566.402,13.92
2020-06-17 08:15:00.0000000,8518,1658.0,2759.4382,14.48,6028.0,23323.568,13.92
2020-06-17 08:30:00.0000000,8519,1620.0,2579.8157,14.65,6023.0,22060.76,13.88
2020-06-17 08:45:00.0000000,8520,1627.0,2593.1357,14.86,6018.0,21940.789,14.01
2020-06-17 09:00:00.0000000,8521,1620.0,2548.5171,14.87,6018.0,21653.105,14.12
2020-06-17 09:15:00.0000000,8522,1632.0,2637.8464,14.72,6017.0,21839.76,14.15
2020-06-17 09:30:00.0000000,8523,1631.0,2647.438,14.69,6016.0,21747.189,14.17
2020-06-17 09:45:00.0000000,8524,1631.0,2627.2659,14.81,6025.0,21609.35,14.21
2020-06-17 10:00:00.0000000,8525,1638.0,2639.9812,14.69,6028.0,21736.508,14.11
2020-06-17 10:15:00.0000000,8526,1648.0,2642.7942,14.71,6028.0,22085.564,14.01
2020-06-17 10:30:00.0000000,8527,1655.0,2652.5391,14.66,6028.0,22229.443,14.04
2020-06-17 10:45:00.0000000,8528,1666.0,2711.1472,15.01,6025.0,22467.559,14.0
2020-06-17 11:00:00.0000000,8529,1672.0,2742.5125,14.8,6018.0,22719.697,14.02
2020-06-17 11:15:00.0000000,8530,1679.0,2743.5044,14.89,6018.0,22918.486,14.15
2020-06-17 11:30:00.0000000,8531,1684.0,2891.2205,14.81,6017.0,23128.686,14.22
2020-06-17 11:45:00.0000000,8532,1683.0,2848.3967,14.73,6016.0,23311.527,14.25
2020-06-17 12:00:00.0000000,8533,1682.0,2843.2043,14.69,6022.0,23487.5,14.19
2020-06-17 12:15:00.0000000,8534,1675.0,2837.1111,14.62,6028.0,23575.76,14.23
