DateTime,VWC10cm,Temp10cm,EC10cm,VWC62cm,Temp62cm,EC62cm,WP11cm
6/26/2018 1:20,0.128,15.8,0.01,0.176,14,0.08,-9999
6/26/2018 1:30,0.127,15.7,0.01,0.176,14,0.09,-9999
6/26/2018 1:40,0.128,15.6,0.01,0.176,14,0.09,-9999
6/26/2018 1:50,0.127,15.5,0.01,0.176,14,0.08,-9999
6/26/2018 2:00,0.127,15.3,0.01,0.176,14,0.08,-9999
6/26/2018 2:10,0.127,15.2,0.01,0.176,14,0.09,-9999
6/26/2018 2:20,0.127,15.1,0.01,0.176,14,0.08,-9999
6/26/2018 2:30,0.127,15,0.01,0.176,14,0.08,-9999
6/26/2018 2:40,0.127,14.9,0.01,0.176,14,0.08,-9999
6/26/2018 2:50,0.127,14.8,0.01,0.176,14,0.08,-9999
6/26/2018 3:00,0.127,14.7,0.02,0.176,14.1,0.08,-9999
6/26/2018 3:10,0.126,14.5,0.02,0.176,14.1,0.08,-9999
6/26/2018 3:20,0.126,14.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 3:30,0.126,14.3,0.01,0.176,14.1,0.08,-9999
6/26/2018 3:40,0.126,14.2,0.02,0.176,14.1,0.08,-9999
6/26/2018 3:50,0.126,14.1,0.02,0.176,14.1,0.08,-9999
6/26/2018 4:00,0.126,14,0.02,0.176,14.1,0.08,-9999
6/26/2018 4:10,0.126,13.9,0.01,0.176,14.1,0.08,-9999
6/26/2018 4:20,0.126,13.8,0.01,0.176,14.1,0.08,-9999
6/26/2018 4:30,0.126,13.8,0.01,0.176,14.1,0.08,-9999
6/26/2018 4:40,0.126,13.7,0.01,0.176,14.1,0.08,-9999
6/26/2018 4:50,0.125,13.5,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:00,0.125,13.5,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:10,0.126,13.4,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:20,0.125,13.3,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:30,0.125,13.2,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:40,0.125,13.1,0.01,0.176,14.1,0.08,-9999
6/26/2018 5:50,0.125,13.1,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:00,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:10,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:20,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:30,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:40,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 6:50,0.125,13,0.01,0.176,14.1,0.08,-9999
6/26/2018 7:00,0.125,13.1,0.01,0.176,14.1,0.09,-9999
6/26/2018 7:10,0.125,13.2,0.01,0.176,14.1,0.08,-9999
6/26/2018 7:20,0.125,13.3,0.01,0.176,14.1,0.08,-9999
6/26/2018 7:30,0.125,13.6,0.01,0.176,14.1,0.08,-9999
6/26/2018 7:40,0.125,13.9,0.01,0.176,14.1,0.08,-9999
6/26/2018 7:50,0.126,14.2,0.01,0.176,14.1,0.08,-9999
6/26/2018 8:00,0.126,14.5,0.01,0.176,14.1,0.09,-9999
6/26/2018 8:10,0.126,14.8,0.01,0.176,14.1,0.09,-9999
6/26/2018 8:20,0.126,15,0.01,0.176,14.1,0.08,-9999
6/26/2018 8:30,0.127,15.3,0.01,0.176,14.1,0.08,-9999
6/26/2018 8:40,0.127,15.6,0.01,0.176,14.1,0.08,-9999
6/26/2018 8:50,0.127,15.9,0.01,0.176,14.1,0.08,-9999
6/26/2018 9:00,0.127,16.1,0.01,0.176,14.1,0.08,-9999
6/26/2018 9:10,0.128,16.4,0.01,0.176,14.1,0.08,-9999
6/26/2018 9:20,0.128,16.9,0.01,0.176,14.1,0.08,-9999
6/26/2018 9:30,0.128,17.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 9:40,0.129,18,0.02,0.176,14.1,0.08,-9999
6/26/2018 9:50,0.129,18.7,0.01,0.176,14.1,0.09,-9999
6/26/2018 10:00,0.129,19.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 10:10,0.13,20,0.02,0.176,14.1,0.08,-9999
6/26/2018 10:20,0.131,20.6,0.02,0.176,14.1,0.08,-9999
6/26/2018 10:30,0.132,21.3,0.02,0.176,14.1,0.08,-9999
6/26/2018 10:40,0.132,22,0.01,0.176,14.1,0.08,-9999
6/26/2018 10:50,0.133,22.8,0.01,0.176,14.1,0.08,-9999
6/26/2018 11:00,0.133,23.5,0.01,0.176,14.1,0.08,-9999
6/26/2018 11:10,0.134,24.3,0.01,0.176,14.1,0.08,-9999
6/26/2018 11:20,0.135,25,0.02,0.176,14.1,0.08,-9999
6/26/2018 11:30,0.135,25.7,0.02,0.176,14.1,0.08,-9999
6/26/2018 11:40,0.136,26.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 11:50,0.136,27,0.02,0.176,14.1,0.08,-9999
6/26/2018 12:00,0.137,27.7,0.02,0.176,14.1,0.08,-9999
6/26/2018 12:10,0.137,28.3,0.02,0.176,14.1,0.08,-9999
6/26/2018 12:20,0.137,28.9,0.02,0.176,14.1,0.08,-9999
6/26/2018 12:30,0.138,29.4,0.02,0.176,14.1,0.09,-9999
6/26/2018 12:40,0.138,30,0.01,0.176,14.1,0.08,-9999
6/26/2018 12:50,0.139,30.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 13:00,0.139,30.9,0.01,0.176,14.1,0.09,-9999
6/26/2018 13:10,0.139,31.3,0.02,0.176,14.1,0.09,-9999
6/26/2018 13:20,0.139,31.7,0.01,0.176,14.1,0.08,-9999
6/26/2018 13:30,0.14,32.1,0.02,0.176,14.1,0.08,-9999
6/26/2018 13:40,0.14,32.4,0.02,0.176,14.1,0.08,-9999
6/26/2018 13:50,0.14,32.6,0.02,0.176,14,0.08,-9999
6/26/2018 14:00,0.14,32.9,0.02,0.176,14,0.08,-9999
6/26/2018 14:10,0.14,33.2,0.02,0.176,14,0.08,-9999
6/26/2018 14:20,0.14,33.3,0.02,0.175,14,0.08,-9999
6/26/2018 14:30,0.14,33.5,0.02,0.175,14,0.08,-9999
6/26/2018 14:40,0.14,33.4,0.02,0.176,14,0.08,-9999
6/26/2018 14:50,0.139,33.3,0.02,0.175,14,0.08,-9999
6/26/2018 15:00,0.139,33,0.02,0.175,14,0.08,-9999
6/26/2018 15:10,0.139,32.7,0.02,0.175,14,0.08,-9999
6/26/2018 15:20,0.139,32.5,0.02,0.175,14,0.08,-9999
6/26/2018 15:30,0.138,32.2,0.02,0.175,14,0.08,-9999
6/26/2018 15:40,0.138,32,0.02,0.175,14,0.08,-9999
6/26/2018 15:50,0.138,31.7,0.02,0.175,14,0.08,-9999
6/26/2018 16:00,0.138,31.4,0.02,0.175,14,0.08,-9999
6/26/2018 16:10,0.137,31.1,0.02,0.175,14,0.08,-9999
6/26/2018 16:20,0.137,30.8,0.02,0.175,14,0.08,-9999
6/26/2018 16:30,0.137,30.5,0.02,0.175,14,0.08,-9999
6/26/2018 16:40,0.136,30.2,0.02,0.175,14,0.08,-9999
6/26/2018 16:50,0.136,29.9,0.02,0.175,14,0.08,-9999
6/26/2018 17:00,0.136,29.6,0.02,0.175,14,0.08,-9999
6/26/2018 17:10,0.136,29.2,0.02,0.175,14,0.08,-9999
6/26/2018 17:20,0.135,28.8,0.02,0.175,14,0.08,-9999
6/26/2018 17:30,0.135,28.5,0.02,0.175,14,0.08,-9999
6/26/2018 17:40,0.134,28.1,0.02,0.175,14,0.08,-9999
6/26/2018 17:50,0.134,27.7,0.02,0.175,14,0.08,-9999
6/26/2018 18:00,0.134,27.3,0.02,0.175,14,0.08,-9999
6/26/2018 18:10,0.133,27,0.02,0.175,14,0.08,-9999
6/26/2018 18:20,0.133,26.6,0.02,0.175,14,0.08,-9999
6/26/2018 18:30,0.133,26.3,0.02,0.175,14,0.08,-9999
6/26/2018 18:40,0.133,25.9,0.02,0.174,14,0.08,-9999
6/26/2018 18:50,0.132,25.6,0.02,0.174,14,0.08,-9999
6/26/2018 19:00,0.132,25.2,0.02,0.175,14,0.08,-9999
6/26/2018 19:10,0.132,24.9,0.02,0.175,14,0.08,-9999
6/26/2018 19:20,0.131,24.6,0.02,0.174,14,0.08,-9999
6/26/2018 19:30,0.131,24.3,0.02,0.175,14,0.08,-9999
6/26/2018 19:40,0.131,24,0.02,0.175,14,0.08,-9999
6/26/2018 19:50,0.13,23.7,0.02,0.174,14,0.08,-9999
6/26/2018 20:00,0.13,23.4,0.02,0.175,14,0.08,-9999
6/26/2018 20:10,0.13,23.1,0.02,0.174,14,0.08,-9999
6/26/2018 20:20,0.129,22.8,0.02,0.175,14,0.08,-9999
6/26/2018 20:30,0.129,22.5,0.02,0.174,14,0.08,-9999
6/26/2018 20:40,-9999,-9999,-9999,0.175,14,0.08,-9999
6/26/2018 20:50,-9999,-9999,-9999,0.174,14,0.08,-9999
6/26/2018 21:00,0.129,21.7,0.02,0.174,14,0.08,-9999
6/26/2018 21:10,0.129,21.5,0.02,0.174,14,0.08,-9999
6/26/2018 21:20,0.129,21.2,0.02,0.174,14,0.08,-9999
6/26/2018 21:30,0.128,21,0.02,0.174,14,0.08,-9999
6/26/2018 21:40,0.128,20.8,0.02,0.174,14,0.09,-9999
6/26/2018 21:50,0.128,20.6,0.02,0.174,14,0.08,-9999
6/26/2018 22:00,0.128,20.4,0.02,0.174,14,0.09,-9999
6/26/2018 22:10,0.127,20.2,0.02,0.174,14,0.09,-9999
6/26/2018 22:20,0.127,20,0.02,0.174,14,0.08,-9999
6/26/2018 22:30,0.127,19.8,0.02,0.174,14,0.09,-9999
6/26/2018 22:40,0.127,19.6,0.02,0.174,14,0.08,-9999
6/26/2018 22:50,0.127,19.4,0.02,0.174,14,0.09,-9999
6/26/2018 23:00,0.126,19.2,0.02,0.174,14,0.09,-9999
6/26/2018 23:10,0.126,19.1,0.02,0.174,14,0.09,-9999
6/26/2018 23:20,0.126,18.9,0.02,0.174,14.1,0.09,-9999
6/26/2018 23:30,0.126,18.7,0.02,0.174,14.1,0.08,-9999
6/26/2018 23:40,0.125,18.5,0.02,0.174,14.1,0.08,-9999
6/26/2018 23:50,0.125,18.4,0.02,0.174,14.1,0.08,-9999
6/27/2018 0:00,0.125,18.2,0.02,0.174,14.1,0.09,-9999
6/27/2018 0:10,0.125,18.1,0.02,0.174,14.1,0.08,-9999
6/27/2018 0:20,0.125,17.9,0.01,0.174,14.1,0.08,-9999
6/27/2018 0:30,0.125,17.8,0.01,0.174,14.1,0.08,-9999
6/27/2018 0:40,0.125,17.7,0.02,0.174,14.1,0.08,-9999
6/27/2018 0:50,0.125,17.5,0.01,0.174,14.1,0.08,-9999
6/27/2018 1:00,0.125,17.4,0.01,0.174,14.1,0.09,-9999
6/27/2018 1:10,0.125,17.3,0.01,0.174,14.1,0.08,-9999
6/27/2018 1:20,0.125,17.1,0.01,0.174,14.1,0.08,-9999
6/27/2018 1:30,0.125,17,0.02,0.174,14.1,0.08,-9999
6/27/2018 1:40,0.125,16.9,0.01,0.174,14.1,0.08,-9999
6/27/2018 1:50,0.125,16.8,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:00,0.125,16.7,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:10,0.124,16.6,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:20,0.124,16.4,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:30,0.124,16.3,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:40,0.124,16.2,0.01,0.174,14.1,0.08,-9999
6/27/2018 2:50,0.124,16.1,0.01,0.174,14.1,0.08,-9999
6/27/2018 3:00,0.124,16,0.01,0.174,14.1,0.08,-9999
6/27/2018 3:10,0.123,15.9,0.01,0.174,14.2,0.08,-9999
6/27/2018 3:20,0.124,15.8,0.01,0.174,14.2,0.08,-9999
6/27/2018 3:30,0.124,15.7,0.01,0.174,14.2,0.08,-9999
6/27/2018 3:40,0.123,15.6,0.01,0.174,14.2,0.08,-9999
6/27/2018 3:50,0.123,15.5,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:00,0.123,15.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:10,0.123,15.3,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:20,0.123,15.2,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:30,0.123,15.1,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:40,0.123,15,0.01,0.174,14.2,0.08,-9999
6/27/2018 4:50,0.123,14.9,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:00,0.123,14.8,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:10,0.123,14.7,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:20,0.123,14.7,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:30,0.123,14.6,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:40,0.123,14.5,0.01,0.174,14.2,0.08,-9999
6/27/2018 5:50,0.122,14.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 6:00,0.122,14.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 6:10,0.122,14.3,0.01,0.174,14.2,0.08,-9999
6/27/2018 6:20,0.122,14.3,0.01,0.174,14.2,0.08,-9999
6/27/2018 6:30,0.122,14.3,0.01,0.174,14.2,0.08,-9999
6/27/2018 6:40,0.122,14.4,0.01,0.174,14.2,0.09,-9999
6/27/2018 6:50,0.122,14.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:00,0.122,14.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:10,0.122,14.5,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:20,0.123,14.6,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:30,0.123,14.8,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:40,0.123,15.1,0.01,0.174,14.2,0.08,-9999
6/27/2018 7:50,0.123,15.4,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:00,0.123,15.7,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:10,0.123,16,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:20,0.124,16.2,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:30,0.124,16.5,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:40,0.124,16.8,0.01,0.174,14.2,0.08,-9999
6/27/2018 8:50,0.124,17,0.01,0.174,14.2,0.08,-9999
6/27/2018 9:00,0.125,17.3,0.02,0.174,14.2,0.08,-9999
6/27/2018 9:10,0.125,17.6,0.01,0.174,14.2,0.08,-9999
6/27/2018 9:20,0.125,18.1,0.01,0.174,14.2,0.09,-9999
6/27/2018 9:30,0.125,18.6,0.02,0.174,14.2,0.08,-9999
6/27/2018 9:40,0.126,19.2,0.02,0.174,14.2,0.08,-9999
6/27/2018 9:50,0.126,19.8,0.01,0.174,14.2,0.09,-9999
6/27/2018 10:00,0.127,20.5,0.02,0.174,14.2,0.08,-9999
6/27/2018 10:10,0.128,21.1,0.01,0.174,14.2,0.09,-9999
6/27/2018 10:20,0.128,21.7,0.01,0.174,14.2,0.09,-9999
6/27/2018 10:30,0.129,22.4,0.01,0.174,14.2,0.09,-9999
6/27/2018 10:40,0.129,22.9,0.01,0.174,14.2,0.08,-9999
6/27/2018 10:50,0.129,23.3,0.01,0.174,14.2,0.09,-9999
6/27/2018 11:00,0.129,23.7,0.01,0.174,14.2,0.09,-9999
6/27/2018 11:10,0.13,24.1,0.01,0.174,14.2,0.09,-9999
6/27/2018 11:20,0.13,24.4,0.01,0.174,14.2,0.09,-9999
6/27/2018 11:30,0.13,24.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 11:40,0.13,24.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 11:50,0.13,24.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 12:00,0.13,24.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 12:10,0.13,24.4,0.02,0.174,14.2,0.09,-9999
6/27/2018 12:20,0.13,24.3,0.02,0.174,14.2,0.08,-9999
6/27/2018 12:30,0.129,24.2,0.02,0.174,14.2,0.09,-9999
6/27/2018 12:40,0.129,24.4,0.02,0.174,14.2,0.09,-9999
6/27/2018 12:50,0.13,24.6,0.02,0.174,14.2,0.09,-9999
6/27/2018 13:00,0.13,24.9,0.02,0.174,14.2,0.09,-9999
6/27/2018 13:10,0.13,25,0.02,0.174,14.2,0.09,-9999
6/27/2018 13:20,0.13,25,0.01,0.174,14.2,0.09,-9999
6/27/2018 13:30,0.13,25.1,0.02,0.174,14.2,0.09,-9999
6/27/2018 13:40,0.13,25.3,0.02,0.174,14.2,0.09,-9999
6/27/2018 13:50,0.13,25.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 14:00,0.131,26.2,0.01,0.174,14.2,0.09,-9999
6/27/2018 14:10,0.131,26.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 14:20,0.131,26.6,0.01,0.174,14.2,0.09,-9999
6/27/2018 14:30,0.131,26.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 14:40,0.131,26.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 14:50,0.131,26.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 15:00,0.131,26.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 15:10,0.131,26.7,0.02,0.174,14.2,0.08,-9999
6/27/2018 15:20,0.131,26.7,0.02,0.174,14.2,0.09,-9999
6/27/2018 15:30,0.131,26.7,0.02,0.174,14.2,0.08,-9999
6/27/2018 15:40,0.131,26.8,0.02,0.174,14.2,0.09,-9999
6/27/2018 15:50,0.131,26.8,0.02,0.174,14.2,0.09,-9999
6/27/2018 16:00,0.131,26.7,0.02,0.174,14.2,0.08,-9999
6/27/2018 16:10,0.13,26.6,0.02,0.173,14.2,0.08,-9999
6/27/2018 16:20,0.13,26.5,0.02,0.174,14.2,0.09,-9999
6/27/2018 16:30,0.13,26.3,0.02,0.173,14.2,0.09,-9999
6/27/2018 16:40,0.13,26.1,0.01,0.173,14.2,0.08,-9999
6/27/2018 16:50,0.129,25.9,0.02,0.173,14.2,0.08,-9999
6/27/2018 17:00,0.129,25.6,0.01,0.174,14.2,0.08,-9999
6/27/2018 17:10,0.129,25.4,0.02,0.173,14.1,0.08,-9999
6/27/2018 17:20,0.129,25.2,0.02,0.174,14.1,0.09,-9999
6/27/2018 17:30,0.129,25,0.02,0.174,14.1,0.08,-9999
6/27/2018 17:40,0.129,24.8,0.01,0.174,14.1,0.09,-9999
6/27/2018 17:50,0.129,24.6,0.02,0.173,14.1,0.09,-9999
6/27/2018 18:00,0.128,24.4,0.02,0.174,14.1,0.08,-9999
6/27/2018 18:10,0.128,24.3,0.02,0.174,14.1,0.08,-9999
6/27/2018 18:20,0.128,24.2,0.02,0.173,14.1,0.08,-9999
6/27/2018 18:30,0.128,24,0.02,0.173,14.1,0.08,-9999
6/27/2018 18:40,0.128,23.9,0.02,0.173,14.1,0.09,-9999
6/27/2018 18:50,0.128,23.8,0.01,0.173,14.1,0.08,-9999
6/27/2018 19:00,0.128,23.6,0.02,0.173,14.1,0.09,-9999
6/27/2018 19:10,0.128,23.5,0.02,0.173,14.1,0.09,-9999
6/27/2018 19:20,0.128,23.3,0.02,0.173,14.1,0.08,-9999
6/27/2018 19:30,0.127,23,0.02,0.173,14.1,0.09,-9999
6/27/2018 19:40,0.127,22.8,0.02,0.173,14.1,0.09,-9999
6/27/2018 19:50,0.127,22.6,0.01,0.173,14.1,0.08,-9999
6/27/2018 20:00,0.127,22.3,0.01,0.173,14.1,0.08,-9999
6/27/2018 20:10,0.126,22.1,0.02,0.173,14.1,0.09,-9999
6/27/2018 20:20,0.126,21.9,0.02,0.173,14.1,0.09,-9999
6/27/2018 20:30,0.126,21.7,0.02,0.173,14.1,0.09,-9999
6/27/2018 20:40,0.126,21.4,0.02,0.173,14.1,0.09,-9999
6/27/2018 20:50,0.125,21.2,0.02,0.173,14.1,0.09,-9999
6/27/2018 21:00,0.125,21,0.02,0.173,14.1,0.09,-9999
6/27/2018 21:10,0.125,20.7,0.02,0.173,14.1,0.08,-9999
6/27/2018 21:20,0.125,20.5,0.02,0.173,14.2,0.09,-9999
6/27/2018 21:30,0.125,20.3,0.02,0.173,14.1,0.09,-9999
6/27/2018 21:40,0.125,20.1,0.02,0.173,14.2,0.09,-9999
6/27/2018 21:50,0.124,19.8,0.02,0.173,14.1,0.09,-9999
6/27/2018 22:00,0.124,19.7,0.02,0.173,14.2,0.09,-9999
6/27/2018 22:10,0.124,19.4,0.02,0.173,14.2,0.09,-9999
6/27/2018 22:20,0.124,19.3,0.02,0.173,14.2,0.09,-9999
6/27/2018 22:30,0.124,19.1,0.01,0.173,14.2,0.09,-9999
6/27/2018 22:40,0.123,18.9,0.01,0.173,14.2,0.09,-9999
6/27/2018 22:50,0.123,18.7,0.02,0.173,14.2,0.09,-9999
6/27/2018 23:00,0.123,18.6,0.01,0.173,14.2,0.09,-9999
6/27/2018 23:10,0.123,18.4,0.01,0.173,14.2,0.09,-9999
6/27/2018 23:20,0.123,18.3,0.01,0.173,14.2,0.08,-9999
6/27/2018 23:30,0.123,18.2,0.02,0.173,14.2,0.09,-9999
6/27/2018 23:40,0.123,18,0.01,0.173,14.2,0.09,-9999
6/27/2018 23:50,0.122,17.9,0.01,0.173,14.2,0.08,-9999
6/28/2018 0:00,0.122,17.8,0.01,0.173,14.2,0.09,-9999
6/28/2018 0:10,0.122,17.7,0.01,0.173,14.2,0.09,-9999
6/28/2018 0:20,0.122,17.6,0.01,0.173,14.2,0.09,-9999
6/28/2018 0:30,0.122,17.5,0.01,0.173,14.2,0.08,-9999
6/28/2018 0:40,0.122,17.4,0.01,0.173,14.2,0.09,-9999
6/28/2018 0:50,0.122,17.2,0.01,0.173,14.2,0.08,-9999
6/28/2018 1:00,0.122,17.1,0.01,0.173,14.2,0.09,-9999
6/28/2018 1:10,0.122,17,0.01,0.173,14.2,0.09,-9999
6/28/2018 1:20,0.122,16.9,0.01,0.173,14.2,0.09,-9999
6/28/2018 1:30,0.121,16.8,0.01,0.173,14.2,0.08,-9999
6/28/2018 1:40,0.122,16.7,0.01,0.173,14.2,0.08,-9999
6/28/2018 1:50,0.121,16.6,0.01,0.173,14.2,0.08,-9999
6/28/2018 2:00,0.121,16.5,0.01,0.173,14.2,0.08,-9999
6/28/2018 2:10,0.121,16.4,0.01,0.173,14.2,0.09,-9999
6/28/2018 2:20,0.121,16.3,0.01,0.173,14.2,0.08,-9999
6/28/2018 2:30,0.121,16.2,0.01,0.173,14.2,0.09,-9999
6/28/2018 2:40,0.121,16.2,0.01,0.173,14.2,0.08,-9999
6/28/2018 2:50,0.121,16,0.01,0.173,14.2,0.08,-9999
6/28/2018 3:00,0.121,16,0.01,0.173,14.2,0.09,-9999
6/28/2018 3:10,0.121,15.9,0.01,0.173,14.2,0.08,-9999
6/28/2018 3:20,0.121,15.8,0.01,0.173,14.2,0.09,-9999
6/28/2018 3:30,0.121,15.7,0.01,0.173,14.2,0.09,-9999
6/28/2018 3:40,0.121,15.6,0.01,0.172,14.2,0.09,-9999
6/28/2018 3:50,0.121,15.5,0.01,0.173,14.2,0.09,-9999
6/28/2018 4:00,0.121,15.4,0.01,0.172,14.2,0.08,-9999
6/28/2018 4:10,0.121,15.3,0.01,0.173,14.2,0.09,-9999
6/28/2018 4:20,0.121,15.3,0.01,0.172,14.2,0.08,-9999
6/28/2018 4:30,0.121,15.2,0.01,0.172,14.2,0.08,-9999
6/28/2018 4:40,0.12,15.1,0.01,0.173,14.2,0.08,-9999
6/28/2018 4:50,0.121,15,0.01,0.172,14.2,0.08,-9999
6/28/2018 5:00,0.12,14.9,0.01,0.172,14.2,0.08,-9999
6/28/2018 5:10,0.12,14.8,0.01,0.173,14.2,0.08,-9999
6/28/2018 5:20,0.12,14.7,0.01,0.173,14.2,0.09,-9999
6/28/2018 5:30,0.12,14.6,0.01,0.172,14.2,0.08,-9999
6/28/2018 5:40,0.12,14.6,0.01,0.173,14.2,0.08,-9999
6/28/2018 5:50,0.12,14.5,0.01,0.172,14.2,0.08,-9999
6/28/2018 6:00,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 6:10,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 6:20,0.12,14.4,0.01,0.172,14.2,0.08,-9999
6/28/2018 6:30,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 6:40,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 6:50,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 7:00,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 7:10,0.12,14.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 7:20,0.12,14.6,0.01,0.173,14.2,0.08,-9999
6/28/2018 7:30,0.12,14.7,0.01,0.172,14.2,0.08,-9999
6/28/2018 7:40,0.12,15,0.01,0.173,14.2,0.08,-9999
6/28/2018 7:50,0.12,15.3,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:00,0.121,15.5,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:10,0.121,15.8,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:20,0.121,16,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:30,0.121,16.3,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:40,0.121,16.6,0.01,0.173,14.2,0.08,-9999
6/28/2018 8:50,0.121,16.8,0.01,0.172,14.2,0.08,-9999
6/28/2018 9:00,0.122,17.1,0.01,0.173,14.2,0.08,-9999
6/28/2018 9:10,0.122,17.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 9:20,0.122,17.8,0.01,0.173,14.2,0.09,-9999
6/28/2018 9:30,0.122,18.3,0.01,0.173,14.2,0.08,-9999
6/28/2018 9:40,0.123,18.9,0.01,0.173,14.2,0.08,-9999
6/28/2018 9:50,0.124,19.6,0.01,0.172,14.2,0.08,-9999
6/28/2018 10:00,0.124,20.2,0.01,0.173,14.2,0.09,-9999
6/28/2018 10:10,0.125,20.8,0.01,0.172,14.2,0.09,-9999
6/28/2018 10:20,0.125,21.4,0.01,0.173,14.2,0.08,-9999
6/28/2018 10:30,0.126,22,0.01,0.172,14.2,0.08,-9999
6/28/2018 10:40,0.126,22.8,0.01,0.173,14.2,0.08,-9999
6/28/2018 10:50,0.127,23.5,0.01,0.173,14.2,0.09,-9999
6/28/2018 11:00,0.127,24.2,0.01,0.173,14.2,0.09,-9999
6/28/2018 11:10,0.128,24.9,0.01,0.173,14.2,0.08,-9999
6/28/2018 11:20,0.129,25.6,0.01,0.172,14.2,0.09,-9999
6/28/2018 11:30,0.129,26.4,0.01,0.173,14.2,0.09,-9999
6/28/2018 11:40,0.13,27.1,0.02,0.173,14.2,0.08,-9999
6/28/2018 11:50,0.13,27.8,0.01,0.172,14.2,0.09,-9999
6/28/2018 12:00,0.131,28.4,0.01,0.172,14.2,0.09,-9999
6/28/2018 12:10,0.131,29,0.01,0.173,14.2,0.09,-9999
6/28/2018 12:20,0.132,29.5,0.01,0.172,14.2,0.08,-9999
6/28/2018 12:30,0.132,30,0.01,0.172,14.2,0.08,-9999
6/28/2018 12:40,0.132,30.5,0.01,0.172,14.2,0.08,-9999
6/28/2018 12:50,0.133,31,0.01,0.172,14.2,0.08,-9999
6/28/2018 13:00,0.133,31.4,0.01,0.172,14.2,0.08,-9999
6/28/2018 13:10,-9999,-9999,-9999,0.172,14.2,0.08,-9999
6/28/2018 13:20,-9999,-9999,-9999,0.172,14.2,0.09,-9999
6/28/2018 13:30,-9999,-9999,-9999,0.172,14.2,0.09,-9999
6/28/2018 13:40,-9999,-9999,-9999,0.172,14.2,0.09,-9999
